50653
0.157722	-0.446348	0.88085
0.117588	-0.225206	0.967189
-0.0386217	-0.00337501	0.999248
-0.129546	0.114586	0.98493
-0.0827451	0.0609825	0.994703
-0.0588092	-0.165509	0.984453
-0.00637075	-0.391464	0.920171
0.219448	-0.472148	0.853768
0.340766	-0.297304	0.891902
0.209584	-0.0353721	0.977151
0.0592139	0.0457052	0.997198
0.00830024	-0.0306679	0.999495
-0.0157316	-0.256488	0.966419
0.0614583	-0.458862	0.886379
0.292751	-0.422796	0.857636
0.31099	-0.182152	0.932795
-0.637582	-0.769716	-0.0320421
-0.265047	-0.718624	0.642908
0.187574	-0.48139	0.8562
0.299891	-0.242194	0.922717
0.100892	-0.100713	0.989787
-0.0884913	-0.0819627	0.992699
-0.184385	-0.182011	0.965854
-0.197325	-0.329793	0.923201
-0.000511408	-0.450537	0.892758
0.40364	-0.344004	0.847783
0.499294	-0.162546	0.851049
0.277568	-0.0795947	0.957403
0.0422721	-0.108501	0.993197
-0.100428	-0.241249	0.965253
-0.108936	-0.422799	0.899652
0.177399	-0.478426	0.860022
0.495371	-0.290017	0.818839
0.456694	-0.113875	0.882305
-0.995188	0.0275042	0.0940404
-0.522586	0.0241785	0.852244
0.202526	0.00712807	0.979251
0.30079	-0.0174963	0.95353
0.0326386	-0.0949081	0.994951
-0.17745	-0.212269	0.960965
-0.274648	-0.305375	0.911765
-0.172435	-0.326965	0.929172
0.206383	-0.164201	0.964595
0.466894	0.0263694	0.88392
0.397768	0.0316157	0.916941
0.158336	-0.108537	0.981402
-0.0864115	-0.240017	0.966915
-0.166334	-0.359723	0.918114
0.00767682	-0.388995	0.921208
0.398621	-0.144729	0.905624
0.512908	0.0264808	0.858035
0.359034	0.0140763	0.933218
-0.62697	0.73059	0.270456
-0.12377	0.599436	0.790795
0.188267	0.342362	0.920513
0.101325	0.109637	0.988794
-0.180531	-0.106373	0.9778
-0.34957	-0.230631	0.908081
-0.301518	-0.207869	0.930525
0.0373828	0.0186434	0.999127
0.329492	0.184301	0.925996
0.308397	0.152203	0.939002
0.155034	-0.00439475	0.987899
-0.0392696	-0.200193	0.978969
-0.154641	-0.336091	0.929047
-0.062564	-0.337341	0.939301
0.291836	-0.088052	0.952407
0.42523	0.143554	0.893628
0.334491	0.113224	0.935573
0.127797	-0.0336025	0.991231
0.465453	0.753937	0.463609
0.263263	0.40448	0.875836
0.118156	0.214014	0.969658
-0.125352	0.05887	0.990364
-0.402615	-0.0488988	0.914062
-0.454861	-0.0076082	0.89053
-0.158513	0.191498	0.968608
0.180258	0.297503	0.937549
0.216797	0.220725	0.950936
0.0963446	0.0534545	0.993912
-0.0743983	-0.148762	0.98607
-0.173372	-0.298828	0.938426
-0.101618	-0.314091	0.943939
0.24019	-0.0281448	0.970318
0.369668	0.169606	0.913553
0.279815	0.141995	0.949495
0.110893	-0.00418788	0.993824
-0.0697697	-0.176191	0.98188
-0.272744	-0.253828	0.927999
0.316216	-0.248221	0.915638
0.473535	0.534016	0.700422
-0.25784	0.962861	0.0801066
-0.930074	0.312145	-0.193722
-0.722544	-0.687048	0.0767775
-0.0841881	-0.958492	0.272407
0.52158	-0.838418	0.158143
